CODES,DATES,RESULT
E1000180,2019/11/14,3.2555
E1000180,2019/11/15,3.2355
E1000180,2019/11/18,3.1993
E1000180,2019/11/19,3.1743
E1000180,2019/11/20,3.1747
E1000180,2019/11/21,3.1749
E1000180,2019/11/22,3.1747
E1000180,2019/11/25,3.1875
E1000180,2019/11/26,3.1675
E1000180,2019/11/27,3.17
E1000180,2019/11/28,3.165
E1000180,2019/11/29,3.165
E1000180,2019/12/02,3.2062
E1000180,2019/12/03,3.1746
E1000180,2019/12/04,3.1751
E1000180,2019/12/05,3.1776
E1000180,2019/12/06,3.1751
E1000180,2019/12/09,3.1903
E1000180,2019/12/10,3.1776
E1000180,2019/12/11,3.1702
E1000180,2019/12/12,3.1652
E1000180,2019/12/13,3.1828
E1000180,2019/12/16,3.1854
E1000180,2019/12/17,3.2133
E1000180,2019/12/18,3.2139
E1000180,2019/12/19,3.2139
E1000180,2019/12/20,3.1808
E1000180,2019/12/23,3.1661
E1000180,2019/12/24,3.1535
E1000180,2019/12/25,3.1463
E1000180,2019/12/26,3.1137
E1000180,2019/12/27,3.1292
E1000180,2019/12/30,3.1322
E1000180,2019/12/31,3.1365
E1000180,2020/01/02,3.1485
E1000180,2020/01/03,3.1428
E1000180,2020/01/06,3.1352
E1000180,2020/01/07,3.1379
E1000180,2020/01/08,3.1337
E1000180,2020/01/09,3.1184
E1000180,2020/01/10,3.0819
E1000180,2020/01/13,3.084
E1000180,2020/01/14,3.0994
E1000180,2020/01/15,3.0897
E1000180,2020/01/16,3.0918
E1000180,2020/01/17,3.0832
E1000180,2020/01/19,3.078
E1000180,2020/01/20,3.0776
E1000180,2020/01/21,3.0337
E1000180,2020/01/22,3.0282
E1000180,2020/01/23,2.9932
E1000180,2020/02/03,2.8231
E1000180,2020/02/04,2.8551
E1000180,2020/02/05,2.844
E1000180,2020/02/06,2.8392
E1000180,2020/02/07,2.8024
E1000180,2020/02/10,2.7872
E1000180,2020/02/11,2.834
E1000180,2020/02/12,2.8333
E1000180,2020/02/13,2.8201
E1000180,2020/02/14,2.8631
E1000180,2020/02/17,2.8928
E1000180,2020/02/18,2.8664
E1000180,2020/02/19,2.8776
E1000180,2020/02/20,2.8857
E1000180,2020/02/21,2.847
E1000180,2020/02/24,2.812
E1000180,2020/02/25,2.822
E1000180,2020/02/26,2.7973
E1000180,2020/02/27,2.7702
E1000180,2020/02/28,2.7376
E1000180,2020/03/02,2.7428
E1000180,2020/03/03,2.7478
E1000180,2020/03/04,2.673
E1000180,2020/03/05,2.6829
E1000180,2020/03/06,2.628
E1000180,2020/03/09,2.5205
E1000180,2020/03/10,2.613
E1000180,2020/03/11,2.6079
E1000180,2020/03/12,2.6379
E1000180,2020/03/13,2.6759
E1000180,2020/03/16,2.6758
E1000180,2020/03/17,2.7135
E1000180,2020/03/18,2.7136
E1000180,2020/03/19,2.7299
E1000180,2020/03/20,2.6815
E1000180,2020/03/23,2.6315
E1000180,2020/03/24,2.6289
E1000180,2020/03/25,2.6289
E1000180,2020/03/26,2.594
E1000180,2020/03/27,2.609
E1000180,2020/03/30,2.6142
E1000180,2020/03/31,2.5899
E1000180,2020/04/01,2.555
E1000180,2020/04/02,2.5854
E1000180,2020/04/03,2.5965
E1000180,2020/04/07,2.5112
E1000180,2020/04/08,2.4824
E1000180,2020/04/09,2.5226
E1000180,2020/04/10,2.5403
E1000180,2020/04/13,2.5658
E1000180,2020/04/14,2.5591
E1000180,2020/04/15,2.5455
E1000180,2020/04/16,2.5276
E1000180,2020/04/17,2.559
E1000180,2020/04/20,2.592
E1000180,2020/04/21,2.5791
E1000180,2020/04/22,2.5567
E1000180,2020/04/23,2.5227
E1000180,2020/04/24,2.51
E1000180,2020/04/26,2.5205
E1000180,2020/04/27,2.5345
E1000180,2020/04/28,2.5254
E1000180,2020/04/29,2.5009
E1000180,2020/04/30,2.538
E1000180,2020/05/06,2.5809
E1000180,2020/05/07,2.6298
E1000180,2020/05/08,2.6207
E1000180,2020/05/09,2.64
E1000180,2020/05/11,2.6698
E1000180,2020/05/12,2.6603
E1000180,2020/05/13,2.7076
E1000180,2020/05/14,2.6989
E1000180,2020/05/15,2.682
E1000180,2020/05/18,2.7253
E1000180,2020/05/19,2.7272
E1000180,2020/05/20,2.69
E1000180,2020/05/21,2.685
E1000180,2020/05/22,2.6176
E1000180,2020/05/25,2.6852
E1000180,2020/05/26,2.7402
E1000180,2020/05/27,2.7527
E1000180,2020/05/28,2.7201
E1000180,2020/05/29,2.7053
E1000180,2020/06/01,2.7253
E1000180,2020/06/02,2.7852
E1000180,2020/06/03,2.7901
E1000180,2020/06/04,2.8301
E1000180,2020/06/05,2.8475
E1000180,2020/06/08,2.8101
E1000180,2020/06/09,2.8031
E1000180,2020/06/10,2.8201
E1000180,2020/06/11,2.7701
E1000180,2020/06/12,2.7451
E1000180,2020/06/15,2.7878
E1000180,2020/06/16,2.8402
E1000180,2020/06/17,2.8802
E1000180,2020/06/18,2.8527
E1000180,2020/06/19,2.8752
E1000180,2020/06/22,2.9153
E1000180,2020/06/23,2.9127
E1000180,2020/06/24,2.8614
E1000180,2020/06/28,2.8404
E1000180,2020/06/29,2.8504
E1000180,2020/06/30,2.823
E1000180,2020/07/01,2.8456
E1000180,2020/07/02,2.8584
E1000180,2020/07/03,2.8974
E1000180,2020/07/06,2.9959
E1000180,2020/07/07,3.0158
E1000180,2020/07/08,3.0632
E1000180,2020/07/09,3.0809
E1000180,2020/07/10,3.0305
E1000180,2020/07/13,3.0557
E1000180,2020/07/14,3.0057
E1000180,2020/07/15,2.9559
E1000180,2020/07/16,2.9459
E1000180,2020/07/17,2.9507
E1000180,2020/07/20,2.9311
E1000180,2020/07/21,2.9011
E1000180,2020/07/22,2.8861
E1000180,2020/07/23,2.9064
E1000180,2020/07/24,2.8612
E1000180,2020/07/27,2.8791
E1000180,2020/07/28,2.9214
E1000180,2020/07/29,2.9415
E1000180,2020/07/30,2.9364
E1000180,2020/07/31,2.9664
E1000180,2020/08/03,2.9466
E1000180,2020/08/04,2.9365
E1000180,2020/08/05,2.9592
E1000180,2020/08/06,2.9816
E1000180,2020/08/07,2.9918
E1000180,2020/08/10,2.9543
E1000180,2020/08/11,2.9544
E1000180,2020/08/12,2.962
E1000180,2020/08/13,2.9555
E1000180,2020/08/14,2.9369
E1000180,2020/08/17,2.9421
E1000180,2020/08/18,2.9771
E1000180,2020/08/19,2.9921
E1000180,2020/08/20,2.9973
E1000180,2020/08/21,2.9823
E1000180,2020/08/24,2.9998
E1000180,2020/08/25,3.0424
E1000180,2020/08/26,3.0511
E1000180,2020/08/27,3.0599
E1000180,2020/08/28,3.0672
E1000180,2020/08/31,3.0177
E1000180,2020/09/01,3.0478
E1000180,2020/09/02,3.1027
E1000180,2020/09/03,3.1051
E1000180,2020/09/04,3.1228
E1000180,2020/09/07,3.1454
E1000180,2020/09/08,3.123
E1000180,2020/09/09,3.0805
E1000180,2020/09/10,3.0833
E1000180,2020/09/11,3.1346
E1000180,2020/09/14,3.1532
E1000180,2020/09/15,3.1083
E1000180,2020/09/16,3.126
E1000180,2020/09/17,3.1334
E1000180,2020/09/18,3.1162
E1000180,2020/09/21,3.0999
E1000180,2020/09/22,3.0863
E1000180,2020/09/23,3.089
E1000180,2020/09/24,3.084
E1000180,2020/09/25,3.1295
E1000180,2020/09/27,3.1324
E1000180,2020/09/28,3.1092
E1000180,2020/09/29,3.1292
E1000180,2020/09/30,3.1482
E1000180,2020/10/09,3.1873
E1000180,2020/10/10,3.1898
E1000180,2020/10/12,3.1861
E1000180,2020/10/13,3.195
E1000180,2020/10/14,3.215
E1000180,2020/10/15,3.23
E1000180,2020/10/16,3.2202
E1000180,2020/10/19,3.2005
E1000180,2020/10/20,3.1955
E1000180,2020/10/21,3.1855
E1000180,2020/10/22,3.1707
E1000180,2020/10/23,3.1957
E1000180,2020/10/26,3.1934
E1000180,2020/10/27,3.1609
E1000180,2020/10/28,3.181
E1000180,2020/10/29,3.186
E1000180,2020/10/30,3.181
E1000180,2020/11/02,3.1785
E1000180,2020/11/03,3.1762
E1000180,2020/11/04,3.1687
E1000180,2020/11/05,3.1912
E1000180,2020/11/06,3.2063
E1000180,2020/11/09,3.2363
E1000180,2020/11/10,3.2241
E1000180,2020/11/11,3.2391
E1000180,2020/11/12,3.2614
E1000180,2020/11/13,3.2715
E1000180,2020/11/16,3.2741
E1000180,2020/11/17,3.2866
E1000180,2020/11/18,3.324
E1000180,2020/11/19,3.3487
E1000180,2020/11/20,3.31
E1000180,2020/11/23,3.265
E1000180,2020/11/24,3.29
E1000180,2020/11/25,3.2675
E1000180,2020/11/26,3.285
E1000180,2020/11/27,3.3
E1000180,2020/11/30,3.25
E1000180,2020/12/01,3.2725
E1000180,2020/12/02,3.2925
E1000180,2020/12/03,3.2851
E1000180,2020/12/04,3.2651
E1000180,2020/12/07,3.2701
E1000180,2020/12/08,3.2551
E1000180,2020/12/09,3.2726
E1000180,2020/12/10,3.2601
E1000180,2020/12/11,3.2951
E1000180,2020/12/14,3.2851
E1000180,2020/12/15,3.2777
E1000180,2020/12/16,3.2752
E1000180,2020/12/17,3.2802
E1000180,2020/12/18,3.2902
E1000180,2020/12/21,3.2652
E1000180,2020/12/22,3.2278
E1000180,2020/12/23,3.2153
E1000180,2020/12/24,3.2303
E1000180,2020/12/25,3.1878
E1000180,2020/12/28,3.1629
E1000180,2020/12/29,3.1554
E1000180,2020/12/30,3.1204
E1000180,2020/12/31,3.1429
E1000180,2021/01/04,3.178
E1000180,2021/01/05,3.1305
E1000180,2021/01/06,3.1256
E1000180,2021/01/07,3.1256
E1000180,2021/01/08,3.1456
E1000180,2021/01/11,3.1632
E1000180,2021/01/12,3.1457
E1000180,2021/01/13,3.1157
E1000180,2021/01/14,3.1059
E1000180,2021/01/15,3.1508
E1000180,2021/01/18,3.1658
E1000180,2021/01/19,3.1609
E1000180,2021/01/20,3.161
E1000180,2021/01/21,3.1335
E1000180,2021/01/22,3.1185
E1000180,2021/01/25,3.1323
E1000180,2021/01/26,3.1585
E1000180,2021/01/27,3.1636
E1000180,2021/01/28,3.1961
E1000180,2021/01/29,3.1786
E1000180,2021/02/01,3.1712
E1000180,2021/02/02,3.1862
E1000180,2021/02/03,3.2112
E1000180,2021/02/04,3.2347
E1000180,2021/02/05,3.2164
E1000180,2021/02/07,3.2168
E1000180,2021/02/08,3.237
E1000180,2021/02/09,3.2303
E1000180,2021/02/10,3.2449
E1000180,2021/02/18,3.2831
E1000180,2021/02/19,3.2578
E1000180,2021/02/20,3.2605
E1000180,2021/02/22,3.2736
E1000180,2021/02/23,3.2635
E1000180,2021/02/24,3.2627
E1000180,2021/02/25,3.2723
E1000180,2021/02/26,3.2798
E1000180,2021/03/01,3.2475
E1000180,2021/03/02,3.2474
E1000180,2021/03/03,3.2553
E1000180,2021/03/04,3.2655
E1000180,2021/03/05,3.2457
E1000180,2021/03/08,3.2404
E1000180,2021/03/09,3.2478
E1000180,2021/03/10,3.2353
E1000180,2021/03/11,3.2506
E1000180,2021/03/12,3.2613
E1000180,2021/03/15,3.274
E1000180,2021/03/16,3.2614
E1000180,2021/03/17,3.2564
E1000180,2021/03/18,3.2592
E1000180,2021/03/19,3.2364
E1000180,2021/03/22,3.2309
E1000180,2021/03/23,3.2105
E1000180,2021/03/24,3.193
E1000180,2021/03/25,3.1882
E1000180,2021/03/26,3.1985
E1000180,2021/03/29,3.1962
E1000180,2021/03/30,3.206
E1000180,2021/03/31,3.1887
E1000180,2021/04/01,3.196
E1000180,2021/04/02,3.2013
E1000180,2021/04/06,3.2087
E1000180,2021/04/07,3.2215
E1000180,2021/04/08,3.2221
E1000180,2021/04/09,3.2121
E1000180,2021/04/12,3.1948
E1000180,2021/04/13,3.1626
E1000180,2021/04/14,3.1651
E1000180,2021/04/15,3.1728
E1000180,2021/04/16,3.1631
E1000180,2021/04/19,3.1559
E1000180,2021/04/20,3.1554
E1000180,2021/04/21,3.153
E1000180,2021/04/22,3.1614
E1000180,2021/04/23,3.1719
E1000180,2021/04/25,3.1841
E1000180,2021/04/26,3.2024
E1000180,2021/04/27,3.2078
E1000180,2021/04/28,3.1979
E1000180,2021/04/29,3.1872
E1000180,2021/04/30,3.164
E1000180,2021/05/06,3.1507
E1000180,2021/05/07,3.1589
E1000180,2021/05/08,3.1582
E1000180,2021/05/10,3.146
E1000180,2021/05/11,3.138
E1000180,2021/05/12,3.131
E1000180,2021/05/13,3.1366
E1000180,2021/05/14,3.1422
E1000180,2021/05/17,3.1524
E1000180,2021/05/18,3.1457
E1000180,2021/05/19,3.1298
E1000180,2021/05/20,3.1001
E1000180,2021/05/21,3.0876
E1000180,2021/05/24,3.085
E1000180,2021/05/25,3.085
E1000180,2021/05/26,3.06
E1000180,2021/05/27,3.0725
E1000180,2021/05/28,3.0825
E1000180,2021/05/31,3.045
E1000180,2021/06/01,3.04
E1000180,2021/06/02,3.065
E1000180,2021/06/03,3.055
E1000180,2021/06/04,3.0925
E1000180,2021/06/07,3.11
E1000180,2021/06/08,3.11
E1000180,2021/06/09,3.1051
E1000180,2021/06/10,3.1
E1000180,2021/06/11,3.1276
E1000180,2021/06/15,3.1176
E1000180,2021/06/16,3.1301
E1000180,2021/06/17,3.1401
E1000180,2021/06/18,3.1202
E1000180,2021/06/21,3.0953
E1000180,2021/06/22,3.0877
E1000180,2021/06/23,3.0853
E1000180,2021/06/24,3.0828
E1000180,2021/06/25,3.0827
E1000180,2021/06/28,3.0903
E1000180,2021/06/29,3.0853
E1000180,2021/06/30,3.0778
E1000180,2021/07/01,3.0878
E1000180,2021/07/02,3.0803
E1000180,2021/07/05,3.0754
E1000180,2021/07/06,3.0854
E1000180,2021/07/07,3.0554
E1000180,2021/07/08,2.983
E1000180,2021/07/09,3.0105
E1000180,2021/07/12,2.9431
E1000180,2021/07/13,2.9256
E1000180,2021/07/14,2.9356
E1000180,2021/07/15,2.9557
E1000180,2021/07/16,2.9432
E1000180,2021/07/19,2.9483
E1000180,2021/07/20,2.9258
E1000180,2021/07/21,2.9184
E1000180,2021/07/22,2.9284
E1000180,2021/07/23,2.9134
E1000180,2021/07/26,2.8711
E1000180,2021/07/27,2.911
E1000180,2021/07/28,2.9312
E1000180,2021/07/29,2.884
E1000180,2021/07/30,2.8363
